feature_set,n_features,model,calibration,K0,mean,mean_err
20,20,kNN ball_tree,uncalibrated,4.81,0.972579001019368,0.00294989932734932
20,20,kNN ball_tree,uncalibrated,4.82,0.992783224400871,0.00167588795667385
20,20,kNN ball_tree,uncalibrated,4.83,0.998578199052137,0.00039336175665041
20,20,kNN ball_tree,uncalibrated,4.84,0.999487895716946,0.000279329608938506
20,20,kNN ball_tree,uncalibrated,4.85,0.999896640826873,7.66532143368666E-05
20,20,kNN ball_tree,uncalibrated,4.86,1,0
20,20,kNN ball_tree,uncalibrated,4.87,1,0
20,20,kNN ball_tree,uncalibrated,4.88,1,0
20,20,kNN ball_tree,uncalibrated,4.9,1,0
20,20,kNN ball_tree,uncalibrated,4.93,1,0
20,20,SVM (RBF),calibrated,4.67,0.000342209981489855,2.32544648830572E-05
20,20,SVM (RBF),calibrated,4.7,0.00438275369416258,0.000226902878369183
20,20,SVM (RBF),calibrated,4.72,0.0226009840791067,0.000907727055875556
20,20,SVM (RBF),calibrated,4.73,0.0494258191741381,0.0014815441215444
20,20,SVM (RBF),calibrated,4.74,0.101829222932295,0.0029463725399971
20,20,SVM (RBF),calibrated,4.75,0.185352607436535,0.0065680592003216
20,20,SVM (RBF),calibrated,4.76,0.304401612182829,0.00831929639534076
20,20,SVM (RBF),calibrated,4.77,0.450846336002114,0.0104975883080504
20,20,SVM (RBF),calibrated,4.78,0.595152891871481,0.00953435802994323
20,20,SVM (RBF),calibrated,4.79,0.725103186873125,0.0062368258632731
20,20,SVM (RBF),calibrated,4.81,0.889400197496222,0.00547140642315586
20,20,SVM (RBF),calibrated,4.82,0.935485594941854,0.00308139421610722
20,20,SVM (RBF),calibrated,4.83,0.962830018107028,0.00158911470050972
20,20,SVM (RBF),calibrated,4.84,0.977466137920482,0.00209492047118875
20,20,SVM (RBF),calibrated,4.85,0.987184422451299,0.000685732316948316
20,20,SVM (RBF),calibrated,4.86,0.992555849884267,0.000538029750093849
20,20,SVM (RBF),calibrated,4.87,0.995220003509203,0.000280104514774652
20,20,SVM (RBF),calibrated,4.88,0.997054705103531,0.000170213492877824
20,20,SVM (RBF),calibrated,4.9,0.998827178846137,7.25256009244155E-05
20,20,SVM (RBF),calibrated,4.93,0.999653656841261,2.42930300541469E-05
20,20,SVM (RBF),uncalibrated,4.67,0.216613827521493,0.00116994343554694
20,20,SVM (RBF),uncalibrated,4.7,0.290515800553762,0.00139141777142804
20,20,SVM (RBF),uncalibrated,4.72,0.344411663591699,0.0011941211523893
20,20,SVM (RBF),uncalibrated,4.73,0.373678886794881,0.00108110579175309
20,20,SVM (RBF),uncalibrated,4.74,0.404790307467677,0.00111251275405563
20,20,SVM (RBF),uncalibrated,4.75,0.434732090690563,0.00186415922691803
20,20,SVM (RBF),uncalibrated,4.76,0.465262717589429,0.00161878171888044
20,20,SVM (RBF),uncalibrated,4.77,0.495734962810574,0.00201051644975169
20,20,SVM (RBF),uncalibrated,4.78,0.524337706343487,0.00191097780048933
20,20,SVM (RBF),uncalibrated,4.79,0.552739136746021,0.00198510325359535
20,20,SVM (RBF),uncalibrated,4.81,0.603071588547672,0.00283318667259519
20,20,SVM (RBF),uncalibrated,4.82,0.628385825220552,0.00169581977740733
20,20,SVM (RBF),uncalibrated,4.83,0.651307217848472,0.00182713768179884
20,20,SVM (RBF),uncalibrated,4.84,0.670412527785314,0.00269351940957508
20,20,SVM (RBF),uncalibrated,4.85,0.692022841071427,0.00192464175715216
20,20,SVM (RBF),uncalibrated,4.86,0.711324316869216,0.00190600784369652
20,20,SVM (RBF),uncalibrated,4.87,0.726516273526934,0.00196202109273153
20,20,SVM (RBF),uncalibrated,4.88,0.741224296529281,0.00186727562457618
20,20,SVM (RBF),uncalibrated,4.9,0.772435089954167,0.00200568433802021
20,20,SVM (RBF),uncalibrated,4.93,0.803452358554511,0.00244505881330084
20,20,Neural Network,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
20,20,Neural Network,calibrated,4.7,0.00396546772157702,0.00091951919100313
20,20,Neural Network,calibrated,4.72,0.0345820950204339,0.0030548082238864
20,20,Neural Network,calibrated,4.73,0.0825995368321727,0.00547128107894216
20,20,Neural Network,calibrated,4.74,0.182543940702202,0.00715261413159245
20,20,Neural Network,calibrated,4.75,0.316682828156752,0.0117827063401885
20,20,Neural Network,calibrated,4.76,0.4817440348514,0.013200982750374
20,20,Neural Network,calibrated,4.77,0.64431201853683,0.0126248399459513
20,20,Neural Network,calibrated,4.78,0.776717521048558,0.00798419384956355
20,20,Neural Network,calibrated,4.79,0.876722771499459,0.00667593823735121
20,20,Neural Network,calibrated,4.81,0.971492423436276,0.00269956962101447
20,20,Neural Network,calibrated,4.82,0.984641349850694,0.00377072093656255
20,20,Neural Network,calibrated,4.83,0.994360821459206,0.000889169631798147
20,20,Neural Network,calibrated,4.84,0.997902797993296,0.000582821678722503
20,20,Neural Network,calibrated,4.85,0.999400784761507,0.000231885506635982
20,20,Neural Network,calibrated,4.86,0.999484308505059,0.000179548682699686
20,20,Neural Network,calibrated,4.87,0.999792475096189,4.44636984491265E-05
20,20,Neural Network,calibrated,4.88,0.99983692539332,1.33951882102572E-08
20,20,Neural Network,calibrated,4.9,0.999836938794633,1.04000108498399E-14
20,20,Neural Network,calibrated,4.93,0.999836938794604,4.9026121308903E-15
20,20,Neural Network,uncalibrated,4.67,1.62159520230388E-60,1.62159520209395E-60
20,20,Neural Network,uncalibrated,4.7,0.000637547412426668,0.000443972137461351
20,20,Neural Network,uncalibrated,4.72,0.0117921047749331,0.00232577084492767
20,20,Neural Network,uncalibrated,4.73,0.0287109845188172,0.00375789197191827
20,20,Neural Network,uncalibrated,4.74,0.0660494015227875,0.00641983819744838
20,20,Neural Network,uncalibrated,4.75,0.14474271798131,0.00946912181148201
20,20,Neural Network,uncalibrated,4.76,0.258335601881125,0.0135423999772453
20,20,Neural Network,uncalibrated,4.77,0.418088691075036,0.01402164627135
20,20,Neural Network,uncalibrated,4.78,0.568608912258694,0.0118887208008665
20,20,Neural Network,uncalibrated,4.79,0.722529393424486,0.0102016921926129
20,20,Neural Network,uncalibrated,4.81,0.897164508775604,0.0102472362660708
20,20,Neural Network,uncalibrated,4.82,0.942046968777535,0.00675047334186897
20,20,Neural Network,uncalibrated,4.83,0.971921871543877,0.00521586562161036
20,20,Neural Network,uncalibrated,4.84,0.9861524607712,0.00420284821844752
20,20,Neural Network,uncalibrated,4.85,0.993871627245598,0.00162553119246008
20,20,Neural Network,uncalibrated,4.86,0.997163356833371,0.00135720369413382
20,20,Neural Network,uncalibrated,4.87,0.998952859400417,0.000508545499033014
20,20,Neural Network,uncalibrated,4.88,0.999775054376249,0.00022494562374172
20,20,Neural Network,uncalibrated,4.9,0.999662930835921,0.000337069164089951
20,20,Neural Network,uncalibrated,4.93,1,0
12,12,Logistic Regression,calibrated,4.67,0.000287897372663599,2.35728299365972E-05
12,12,Logistic Regression,calibrated,4.7,0.00357206335993189,0.00037971375185797
12,12,Logistic Regression,calibrated,4.72,0.0184021644237056,0.00127097349001405
12,12,Logistic Regression,calibrated,4.73,0.0404741457340437,0.00279453873146087
12,12,Logistic Regression,calibrated,4.74,0.0825893705427787,0.00354849382309081
12,12,Logistic Regression,calibrated,4.75,0.148943853445413,0.00721464511265298
12,12,Logistic Regression,calibrated,4.76,0.245870416470867,0.00911702451410915
12,12,Logistic Regression,calibrated,4.77,0.372917031243956,0.0120072429583392
12,12,Logistic Regression,calibrated,4.78,0.504094165198327,0.0113781905649717
12,12,Logistic Regression,calibrated,4.79,0.630802408581291,0.00765317686751647
12,12,Logistic Regression,calibrated,4.81,0.828839067593314,0.0101131642288205
12,12,Logistic Regression,calibrated,4.82,0.894376024067393,0.00559529791919667
12,12,Logistic Regression,calibrated,4.83,0.936563063895982,0.00450480239536022
12,12,Logistic Regression,calibrated,4.84,0.960841671611893,0.00426191117394603
12,12,Logistic Regression,calibrated,4.85,0.977496829234514,0.00238716945911664
12,12,Logistic Regression,calibrated,4.86,0.987230122926581,0.00202241654413578
12,12,Logistic Regression,calibrated,4.87,0.992819192193708,0.00067182279618064
12,12,Logistic Regression,calibrated,4.88,0.995768001379826,0.000412756702867212
12,12,Logistic Regression,calibrated,4.9,0.998481586906162,0.000174007613334507
12,12,Logistic Regression,calibrated,4.93,0.9997325157053,3.01169496368306E-05
12,12,Logistic Regression,uncalibrated,4.67,3.29577331222991E-10,1.54892549435497E-10
12,12,Logistic Regression,uncalibrated,4.7,0.000168267164279741,0.000165333538605509
12,12,Logistic Regression,uncalibrated,4.72,0.00404105241499031,0.00093891411946409
12,12,Logistic Regression,uncalibrated,4.73,0.014399346550434,0.00244201425486786
12,12,Logistic Regression,uncalibrated,4.74,0.0410471270565866,0.00352009226150471
12,12,Logistic Regression,uncalibrated,4.75,0.0966800162119853,0.00967153731448137
12,12,Logistic Regression,uncalibrated,4.76,0.198675167994371,0.0107137645386725
12,12,Logistic Regression,uncalibrated,4.77,0.355398922201584,0.01659711668077
12,12,Logistic Regression,uncalibrated,4.78,0.519332788846963,0.0153745512709098
12,12,Logistic Regression,uncalibrated,4.79,0.683452910713611,0.00982041816951837
12,12,Logistic Regression,uncalibrated,4.81,0.901213588520302,0.0086237970704708
12,12,Logistic Regression,uncalibrated,4.82,0.955146075393417,0.00804471120542499
12,12,Logistic Regression,uncalibrated,4.83,0.981472510383671,0.00209592690246868
12,12,Logistic Regression,uncalibrated,4.84,0.993880828981404,0.00195672252327029
12,12,Logistic Regression,uncalibrated,4.85,0.997451058523776,0.000778034003422361
12,12,Logistic Regression,uncalibrated,4.86,0.999258796144858,0.000325626289470418
12,12,Logistic Regression,uncalibrated,4.87,0.999958249009938,1.59508577866167E-05
12,12,Logistic Regression,uncalibrated,4.88,0.999993211068809,3.99872334880197E-06
12,12,Logistic Regression,uncalibrated,4.9,0.999997351195303,2.21195380506467E-06
12,12,Logistic Regression,uncalibrated,4.93,0.999999999616154,2.06498849290402E-10
12,12,Logistic Regression C = 0.00175,calibrated,4.67,0.000205616069977324,1.07263511460863E-05
12,12,Logistic Regression C = 0.00175,calibrated,4.7,0.00326748162402615,0.000160863295788334
12,12,Logistic Regression C = 0.00175,calibrated,4.72,0.0194864313588704,0.000850521446882356
12,12,Logistic Regression C = 0.00175,calibrated,4.73,0.0445946483594256,0.00152100666833879
12,12,Logistic Regression C = 0.00175,calibrated,4.74,0.0960426704447908,0.00305025851308436
12,12,Logistic Regression C = 0.00175,calibrated,4.75,0.182979827560475,0.00720081440380146
12,12,Logistic Regression C = 0.00175,calibrated,4.76,0.308124135211106,0.00852460683421828
12,12,Logistic Regression C = 0.00175,calibrated,4.77,0.46469182162988,0.011214617528008
12,12,Logistic Regression C = 0.00175,calibrated,4.78,0.61833338549901,0.00956105369147224
12,12,Logistic Regression C = 0.00175,calibrated,4.79,0.75014914251075,0.0056720643149704
12,12,Logistic Regression C = 0.00175,calibrated,4.81,0.90822957835346,0.00561005893114647
12,12,Logistic Regression C = 0.00175,calibrated,4.82,0.948904278184049,0.00263131234854542
12,12,Logistic Regression C = 0.00175,calibrated,4.83,0.971758405055778,0.00165696108962399
12,12,Logistic Regression C = 0.00175,calibrated,4.84,0.983776397391624,0.00160526730654031
12,12,Logistic Regression C = 0.00175,calibrated,4.85,0.991076948852935,0.000599880662998917
12,12,Logistic Regression C = 0.00175,calibrated,4.86,0.994938201541202,0.000472926162669921
12,12,Logistic Regression C = 0.00175,calibrated,4.87,0.996907138614411,0.000191587436935165
12,12,Logistic Regression C = 0.00175,calibrated,4.88,0.998095689034554,0.00011914986929142
12,12,Logistic Regression C = 0.00175,calibrated,4.9,0.9992855135349,4.86640776770006E-05
12,12,Logistic Regression C = 0.00175,calibrated,4.93,0.999797028103106,1.49226444806346E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.67,2.45212735313641E-08,3.34691198368101E-09
12,12,Logistic Regression C = 0.00175,uncalibrated,4.7,1.65373777719668E-05,6.46441336151386E-06
12,12,Logistic Regression C = 0.00175,uncalibrated,4.72,0.00134623230783974,0.000329695821472734
12,12,Logistic Regression C = 0.00175,uncalibrated,4.73,0.00731771255193993,0.000950834954864941
12,12,Logistic Regression C = 0.00175,uncalibrated,4.74,0.0304675946082844,0.00251246669897368
12,12,Logistic Regression C = 0.00175,uncalibrated,4.75,0.0989866169193639,0.00782027740689813
12,12,Logistic Regression C = 0.00175,uncalibrated,4.76,0.234539387159947,0.0124206975095595
12,12,Logistic Regression C = 0.00175,uncalibrated,4.77,0.446775593082394,0.0165861974809538
12,12,Logistic Regression C = 0.00175,uncalibrated,4.78,0.664490101880631,0.0130164000103412
12,12,Logistic Regression C = 0.00175,uncalibrated,4.79,0.834977976743777,0.00673174420654238
12,12,Logistic Regression C = 0.00175,uncalibrated,4.81,0.97433792063037,0.00240799208101988
12,12,Logistic Regression C = 0.00175,uncalibrated,4.82,0.992657751995474,0.00159803723886952
12,12,Logistic Regression C = 0.00175,uncalibrated,4.83,0.998129720978445,0.000298123558011509
12,12,Logistic Regression C = 0.00175,uncalibrated,4.84,0.999421736138061,0.000176269839129661
12,12,Logistic Regression C = 0.00175,uncalibrated,4.85,0.999847912585152,3.72720815534586E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.86,0.999954489010086,1.41624052381602E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,4.87,0.999986331889901,2.52553975036698E-06
12,12,Logistic Regression C = 0.00175,uncalibrated,4.88,0.999995579837091,9.13968093080434E-07
12,12,Logistic Regression C = 0.00175,uncalibrated,4.9,0.999999158517717,1.79509407926872E-07
12,12,Logistic Regression C = 0.00175,uncalibrated,4.93,0.999999970502766,4.43232147386076E-09
12,12,Decision Tree,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
12,12,Decision Tree,calibrated,4.7,0.000159261026288775,6.40276233237868E-19
12,12,Decision Tree,calibrated,4.72,0.000159261026288774,6.40276233237868E-19
12,12,Decision Tree,calibrated,4.73,0.000953872240752585,0.000306819725274406
12,12,Decision Tree,calibrated,4.74,0.00507075371295306,0.000990802426157298
12,12,Decision Tree,calibrated,4.75,0.0312727894426765,0.00272191514848162
12,12,Decision Tree,calibrated,4.76,0.115771295625338,0.00800209835730986
12,12,Decision Tree,calibrated,4.77,0.314353260506198,0.0142830076454534
12,12,Decision Tree,calibrated,4.78,0.574002015435849,0.0146893975205208
12,12,Decision Tree,calibrated,4.79,0.813750333223428,0.00915895264636292
12,12,Decision Tree,calibrated,4.81,0.983884183955966,0.00280021760397031
12,12,Decision Tree,calibrated,4.82,0.997568243973242,0.000600240228990285
12,12,Decision Tree,calibrated,4.83,0.99948727888326,0.000219160947860394
12,12,Decision Tree,calibrated,4.84,0.999758532701558,7.84060930690034E-05
12,12,Decision Tree,calibrated,4.85,0.999836938794591,4.11831391011561E-15
12,12,Decision Tree,calibrated,4.86,0.999836938794608,4.64439612620813E-15
12,12,Decision Tree,calibrated,4.87,0.999836938794604,3.92208970471224E-15
12,12,Decision Tree,calibrated,4.88,0.999836938794604,4.9026121308903E-15
12,12,Decision Tree,calibrated,4.9,0.999836938794595,4.9026121308903E-15
12,12,Decision Tree,calibrated,4.93,0.999836938794604,4.9026121308903E-15
12,12,Decision Tree,uncalibrated,4.67,0,0
12,12,Decision Tree,uncalibrated,4.7,0,0
12,12,Decision Tree,uncalibrated,4.72,0,0
12,12,Decision Tree,uncalibrated,4.73,0.000340947834981246,0.000340947834981248
12,12,Decision Tree,uncalibrated,4.74,0.00161943319838057,0.000680675854948367
12,12,Decision Tree,uncalibrated,4.75,0.0157173980703392,0.00274258441955309
12,12,Decision Tree,uncalibrated,4.76,0.0763016157989229,0.00668545304309703
12,12,Decision Tree,uncalibrated,4.77,0.256222126312761,0.0153732874593709
12,12,Decision Tree,uncalibrated,4.78,0.517777777777778,0.0160213616081086
12,12,Decision Tree,uncalibrated,4.79,0.786012104909213,0.0105034153870431
12,12,Decision Tree,uncalibrated,4.81,0.980901451489687,0.00407435701553349
12,12,Decision Tree,uncalibrated,4.82,0.997679497679501,0.00062365775602307
12,12,Decision Tree,uncalibrated,4.83,0.999606505771249,0.000276025330959712
12,12,Decision Tree,uncalibrated,4.84,0.999882352941187,0.000117647058823569
12,12,Decision Tree,uncalibrated,4.85,1,0
12,12,Decision Tree,uncalibrated,4.86,1,0
12,12,Decision Tree,uncalibrated,4.87,1,0
12,12,Decision Tree,uncalibrated,4.88,1,0
12,12,Decision Tree,uncalibrated,4.9,1,0
12,12,Decision Tree,uncalibrated,4.93,1,0
12,12,Random Forest,calibrated,4.67,0.000158057502844036,1.49250670277624E-06
12,12,Random Forest,calibrated,4.7,0.000168674347594968,1.68940292354429E-06
12,12,Random Forest,calibrated,4.72,0.000188903793900658,5.58641858247294E-06
12,12,Random Forest,calibrated,4.73,0.00163547457043811,0.00043320541926179
12,12,Random Forest,calibrated,4.74,0.00955638249352512,0.00151497446436407
12,12,Random Forest,calibrated,4.75,0.0513496784745094,0.00407672965744745
12,12,Random Forest,calibrated,4.76,0.167962653754983,0.0117332457486954
12,12,Random Forest,calibrated,4.77,0.399848868831576,0.0155732291651701
12,12,Random Forest,calibrated,4.78,0.664804283337462,0.0153165843889456
12,12,Random Forest,calibrated,4.79,0.863774085016142,0.00744421336349286
12,12,Random Forest,calibrated,4.81,0.990036622351207,0.0011721231480822
12,12,Random Forest,calibrated,4.82,0.998723856226188,0.000462566334157366
12,12,Random Forest,calibrated,4.83,0.999540247887787,0.000120854346093795
12,12,Random Forest,calibrated,4.84,0.999754124036607,2.84059638147038E-05
12,12,Random Forest,calibrated,4.85,0.999793654735026,2.44895699775663E-06
12,12,Random Forest,calibrated,4.86,0.999803512871851,2.51083495111711E-06
12,12,Random Forest,calibrated,4.87,0.99981103399478,1.81002178664879E-06
12,12,Random Forest,calibrated,4.88,0.999818476495831,1.35660831473983E-06
12,12,Random Forest,calibrated,4.9,0.999828107933058,1.0641940305446E-06
12,12,Random Forest,calibrated,4.93,0.999836829182386,6.36543078618481E-07
12,12,Random Forest,uncalibrated,4.67,0.00116900361164223,0.000243030229377161
12,12,Random Forest,uncalibrated,4.7,0.00321224086870681,0.000337249334287571
12,12,Random Forest,uncalibrated,4.72,0.00548984681154258,0.000402410080763866
12,12,Random Forest,uncalibrated,4.73,0.0092574931880109,0.000707430889608048
12,12,Random Forest,uncalibrated,4.74,0.0220413961038961,0.00159125399669373
12,12,Random Forest,uncalibrated,4.75,0.0653882664176782,0.00427157728503638
12,12,Random Forest,uncalibrated,4.76,0.172564332734889,0.00948588932351561
12,12,Random Forest,uncalibrated,4.77,0.376885340238814,0.0142904736880949
12,12,Random Forest,uncalibrated,4.78,0.612958333333333,0.0141702687669319
12,12,Random Forest,uncalibrated,4.79,0.81395979020979,0.00747927313835364
12,12,Random Forest,uncalibrated,4.81,0.96151833460657,0.0028195823784059
12,12,Random Forest,uncalibrated,4.82,0.977242271551138,0.000835347225748533
12,12,Random Forest,uncalibrated,4.83,0.982245673833246,0.000954378605138917
12,12,Random Forest,uncalibrated,4.84,0.984577218728161,0.000728949727193914
12,12,Random Forest,uncalibrated,4.85,0.988257751937985,0.00055420050628189
12,12,Random Forest,uncalibrated,4.86,0.990636235459993,0.000748068662819599
12,12,Random Forest,uncalibrated,4.87,0.992241007194243,0.000474164371142054
12,12,Random Forest,uncalibrated,4.88,0.994126869002455,0.000442423566168249
12,12,Random Forest,uncalibrated,4.9,0.996606083900728,0.00027503525170537
12,12,Random Forest,uncalibrated,4.93,0.998571972996512,0.000148173259166146
12,12,Gradient Boosted Trees,calibrated,4.67,0.000159261025842528,6.40276233237868E-19
12,12,Gradient Boosted Trees,calibrated,4.7,0.00015926102584253,6.40276233237868E-19
12,12,Gradient Boosted Trees,calibrated,4.72,0.000159261025842526,6.40276233237868E-19
12,12,Gradient Boosted Trees,calibrated,4.73,0.000953872240312435,0.00030681972527675
12,12,Gradient Boosted Trees,calibrated,4.74,0.00507075371254448,0.000990802426164882
12,12,Gradient Boosted Trees,calibrated,4.75,0.0312727894424685,0.00272191514850238
12,12,Gradient Boosted Trees,calibrated,4.76,0.115771295625776,0.00800209835737096
12,12,Gradient Boosted Trees,calibrated,4.77,0.314353260508151,0.0142830076455623
12,12,Gradient Boosted Trees,calibrated,4.78,0.574002015439781,0.0146893975206326
12,12,Gradient Boosted Trees,calibrated,4.79,0.813750333229184,0.00915895264643251
12,12,Gradient Boosted Trees,calibrated,4.81,0.983884183963016,0.00280021760399157
12,12,Gradient Boosted Trees,calibrated,4.82,0.997568243980397,0.000600240228994831
12,12,Gradient Boosted Trees,calibrated,4.83,0.999487278890428,0.000219160947862143
12,12,Gradient Boosted Trees,calibrated,4.84,0.999758532708751,7.84060930696628E-05
12,12,Gradient Boosted Trees,calibrated,4.85,0.99983693880183,3.76494945393561E-15
12,12,Gradient Boosted Trees,calibrated,4.86,0.999836938801845,3.72380122987091E-15
12,12,Gradient Boosted Trees,calibrated,4.87,0.999836938801825,3.76494945393561E-15
12,12,Gradient Boosted Trees,calibrated,4.88,0.999836938801822,3.42193717970894E-15
12,12,Gradient Boosted Trees,calibrated,4.9,0.999836938801835,3.42193717970894E-15
12,12,Gradient Boosted Trees,calibrated,4.93,0.999836938801839,3.42193717970894E-15
12,12,Gradient Boosted Trees,uncalibrated,4.67,2.1656804879662E-05,8.00345291547335E-20
12,12,Gradient Boosted Trees,uncalibrated,4.7,2.1656804879662E-05,8.00345291547335E-20
12,12,Gradient Boosted Trees,uncalibrated,4.72,2.16568048796622E-05,8.00345291547335E-20
12,12,Gradient Boosted Trees,uncalibrated,4.73,0.000362589705330842,0.000340932900451181
12,12,Gradient Boosted Trees,uncalibrated,4.74,0.00164101906726559,0.000680646039319761
12,12,Gradient Boosted Trees,uncalibrated,4.75,0.0157383664063976,0.0027424642861917
12,12,Gradient Boosted Trees,uncalibrated,4.76,0.0763199303659044,0.00668516020035325
12,12,Gradient Boosted Trees,uncalibrated,4.77,0.256232559825815,0.0153726140636187
12,12,Gradient Boosted Trees,uncalibrated,4.78,0.517776754374729,0.0160206598247797
12,12,Gradient Boosted Trees,uncalibrated,4.79,0.785999332044185,0.0105029553061837
12,12,Gradient Boosted Trees,uncalibrated,4.81,0.980880141891154,0.00407417854656816
12,12,Gradient Boosted Trees,uncalibrated,4.82,0.997657453152599,0.000623630437956696
12,12,Gradient Boosted Trees,uncalibrated,4.83,0.999584376835659,0.000276013240228511
12,12,Gradient Boosted Trees,uncalibrated,4.84,0.999860211922682,0.000117641905532195
12,12,Gradient Boosted Trees,uncalibrated,4.85,0.999977853828131,5.88313455706836E-15
12,12,Gradient Boosted Trees,uncalibrated,4.86,0.999977853828138,6.50215457669137E-15
12,12,Gradient Boosted Trees,uncalibrated,4.87,0.999977853828154,4.11831391011561E-15
12,12,Gradient Boosted Trees,uncalibrated,4.88,0.99997785382812,5.35330155814915E-15
12,12,Gradient Boosted Trees,uncalibrated,4.9,0.99997785382814,4.9026121308903E-15
12,12,Gradient Boosted Trees,uncalibrated,4.93,0.99997785382814,5.88313455706836E-15
12,12,kNN,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
12,12,kNN,calibrated,4.7,0.000159261026288775,6.40276233237868E-19
12,12,kNN,calibrated,4.72,0.000159870241832781,6.09215544006386E-07
12,12,kNN,calibrated,4.73,0.0019119204742779,0.000578950168751156
12,12,kNN,calibrated,4.74,0.013253194878945,0.00184835263213494
12,12,kNN,calibrated,4.75,0.0655690909660662,0.00546021720817417
12,12,kNN,calibrated,4.76,0.197976371023795,0.011850823766763
12,12,kNN,calibrated,4.77,0.453559848776879,0.0163407775737291
12,12,kNN,calibrated,4.78,0.717943381083388,0.0142170536366667
12,12,kNN,calibrated,4.79,0.893397307376464,0.0063697295910649
12,12,kNN,calibrated,4.81,0.993561164293426,0.000974527264244429
12,12,kNN,calibrated,4.82,0.999428732825609,0.000244525677455976
12,12,kNN,calibrated,4.83,0.999789055989925,4.60746408632029E-05
12,12,kNN,calibrated,4.84,0.999824713095551,1.22256990883196E-05
12,12,kNN,calibrated,4.85,0.999836938794591,4.11831391011561E-15
12,12,kNN,calibrated,4.86,0.999836938794608,4.64439612620813E-15
12,12,kNN,calibrated,4.87,0.999836938794604,3.92208970471224E-15
12,12,kNN,calibrated,4.88,0.999836938794604,4.9026121308903E-15
12,12,kNN,calibrated,4.9,0.999836938794595,4.9026121308903E-15
12,12,kNN,calibrated,4.93,0.999836938794604,4.9026121308903E-15
12,12,kNN,uncalibrated,4.67,0,0
12,12,kNN,uncalibrated,4.7,0,0
12,12,kNN,uncalibrated,4.72,3.61729064930387E-05,3.61729064930367E-05
12,12,kNN,uncalibrated,4.73,0.00186335403726706,0.00048510690117682
12,12,kNN,uncalibrated,4.74,0.0130202429149798,0.00172913205550408
12,12,kNN,uncalibrated,4.75,0.0644880174291939,0.00519340853581739
12,12,kNN,uncalibrated,4.76,0.194165170556553,0.0113295747545069
12,12,kNN,uncalibrated,4.77,0.43878578621781,0.015244962010833
12,12,kNN,uncalibrated,4.78,0.695388888888889,0.0141879197876656
12,12,kNN,uncalibrated,4.79,0.877548821548819,0.0065204446821439
12,12,kNN,uncalibrated,4.81,0.990501655207538,0.00119684237331291
12,12,kNN,uncalibrated,4.82,0.998773841961853,0.000375037653443442
12,12,kNN,uncalibrated,4.83,0.999816369359917,0.000128131621925304
12,12,kNN,uncalibrated,4.84,0.999930167597765,6.98324022346819E-05
12,12,kNN,uncalibrated,4.85,1,0
12,12,kNN,uncalibrated,4.86,1,0
12,12,kNN,uncalibrated,4.87,1,0
12,12,kNN,uncalibrated,4.88,1,0
12,12,kNN,uncalibrated,4.9,1,0
12,12,kNN,uncalibrated,4.93,1,0
12,12,kNN kd_tree,calibrated,4.67,0.000159261026288774,6.40276233237868E-19
12,12,kNN kd_tree,calibrated,4.7,0.000159261026288775,6.40276233237868E-19
12,12,kNN kd_tree,calibrated,4.72,0.000159870241832781,6.09215544006386E-07
12,12,kNN kd_tree,calibrated,4.73,0.0019119204742779,0.000578950168751156
12,12,kNN kd_tree,calibrated,4.74,0.013253194878945,0.00184835263213494
12,12,kNN kd_tree,calibrated,4.75,0.0655690909660662,0.00546021720817417
12,12,kNN kd_tree,calibrated,4.76,0.197976371023795,0.011850823766763
12,12,kNN kd_tree,calibrated,4.77,0.453559848776879,0.0163407775737291
12,12,kNN kd_tree,calibrated,4.78,0.717943381083388,0.0142170536366667
12,12,kNN kd_tree,calibrated,4.79,0.893397307376464,0.0063697295910649
12,12,kNN kd_tree,calibrated,4.81,0.993561164293426,0.000974527264244429
12,12,kNN kd_tree,calibrated,4.82,0.999428732825609,0.000244525677455976
12,12,kNN kd_tree,calibrated,4.83,0.999789055989925,4.60746408632029E-05
12,12,kNN kd_tree,calibrated,4.84,0.999824713095551,1.22256990883196E-05
12,12,kNN kd_tree,calibrated,4.85,0.999836938794591,4.11831391011561E-15
12,12,kNN kd_tree,calibrated,4.86,0.999836938794608,4.64439612620813E-15
12,12,kNN kd_tree,calibrated,4.87,0.999836938794604,3.92208970471224E-15
12,12,kNN kd_tree,calibrated,4.88,0.999836938794604,4.9026121308903E-15
12,12,kNN kd_tree,calibrated,4.9,0.999836938794595,4.9026121308903E-15
12,12,kNN kd_tree,calibrated,4.93,0.999836938794604,4.9026121308903E-15
12,12,kNN kd_tree,uncalibrated,4.67,0,0
12,12,kNN kd_tree,uncalibrated,4.7,0,0
12,12,kNN kd_tree,uncalibrated,4.72,3.61729064930387E-05,3.61729064930367E-05
12,12,kNN kd_tree,uncalibrated,4.73,0.00186335403726706,0.00048510690117682
12,12,kNN kd_tree,uncalibrated,4.74,0.0130202429149798,0.00172913205550408
12,12,kNN kd_tree,uncalibrated,4.75,0.0644880174291939,0.00519340853581739
